Country,State,Year,Residence Type,Household Type,Asset Holding Class,Asset Type,Asset Name,"Average Value Of Assets (Ava) Per Household (UOM:INR(IndianRupees)), Scaling Factor:1"
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Building,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Livestock & Poultry,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Non-Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Transport equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Deposits etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Loan Receivable,Cash & Kind,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Cash Loan,Cash loan outstanding,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Land,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Building,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Livestock & Poultry,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Non-Farm Business equipment,5433
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Transport equipment,5773
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Deposits etc,3370
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Loan Receivable,Cash & Kind,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Cash Loan,Cash loan outstanding,1937
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Land,35374
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Building,30049
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Livestock & Poultry,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Farm Business equipment,12
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Non-Farm Business equipment,4362
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Transport equipment,12597
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Deposits etc,4916
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Loan Receivable,Cash & Kind,67
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Cash Loan,Cash loan outstanding,7716
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Land,52361
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Building,94084
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Livestock & Poultry,185
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Non-Farm Business equipment,39304
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Transport equipment,57925
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Deposits etc,17300
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Loan Receivable,Cash & Kind,20
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Cash Loan,Cash loan outstanding,33111
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Land,205893
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Building,208894
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Livestock & Poultry,1143
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Farm Business equipment,168
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Non-Farm Business equipment,2816
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Transport equipment,42824
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Deposits etc,9425
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Loan Receivable,Cash & Kind,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Cash Loan,Cash loan outstanding,47789
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Land,362989
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Building,347847
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Livestock & Poultry,6004
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Farm Business equipment,601
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Non-Farm Business equipment,19725
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Transport equipment,61738
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Deposits etc,35282
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Loan Receivable,Cash & Kind,670
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Cash Loan,Cash loan outstanding,44230
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Land,546858
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Building,674084
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Livestock & Poultry,6735
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Farm Business equipment,293
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Non-Farm Business equipment,10761
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Transport equipment,15230
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Deposits etc,20465
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Loan Receivable,Cash & Kind,897
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Cash Loan,Cash loan outstanding,129329
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Land,1192681
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Building,810086
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Livestock & Poultry,24957
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Farm Business equipment,518
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Non-Farm Business equipment,27555
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Transport equipment,56381
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Deposits etc,33855
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Loan Receivable,Cash & Kind,614
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Cash Loan,Cash loan outstanding,34485
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Land,1888811
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Building,1379937
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Livestock & Poultry,26941
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Farm Business equipment,596
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Non-Farm Business equipment,31657
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Transport equipment,90028
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Share etc,417
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Deposits etc,58105
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Loan Receivable,Cash & Kind,1351
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Cash Loan,Cash loan outstanding,65332
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Land,13860199
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Building,3764330
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Livestock & Poultry,23459
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Farm Business equipment,7174
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Non-Farm Business equipment,147221
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Transport equipment,482647
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Share etc,2714
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Deposits etc,264954
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Loan Receivable,Cash & Kind,3917
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Cash Loan,Cash loan outstanding,518375
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Land,4314852
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Building,1377930
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Livestock & Poultry,13485
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Farm Business equipment,2227
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Non-Farm Business equipment,52733
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Transport equipment,163828
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Share etc,799
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Deposits etc,90263
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Loan Receivable,Cash & Kind,1414
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Cash Loan,Cash loan outstanding,171934
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Land,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Building,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Livestock & Poultry,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Non-Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Transport equipment,62
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Deposits etc,80
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Loan Receivable,Cash & Kind,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Cash Loan,Cash loan outstanding,162
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Land,224
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Building,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Livestock & Poultry,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Non-Farm Business equipment,70
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Transport equipment,415
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Deposits etc,12310
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Loan Receivable,Cash & Kind,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Cash Loan,Cash loan outstanding,1045
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Land,12277
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Building,3670
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Livestock & Poultry,47
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Non-Farm Business equipment,195
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Transport equipment,13865
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Deposits etc,24645
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Loan Receivable,Cash & Kind,134
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Cash Loan,Cash loan outstanding,6959
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Land,88462
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Building,100113
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Livestock & Poultry,985
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Farm Business equipment,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Non-Farm Business equipment,63
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Transport equipment,12758
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Deposits etc,21533
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Loan Receivable,Cash & Kind,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Cash Loan,Cash loan outstanding,10389
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Land,231905
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Building,177763
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Livestock & Poultry,2477
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Farm Business equipment,257
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Non-Farm Business equipment,632
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Transport equipment,13185
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Deposits etc,19848
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Loan Receivable,Cash & Kind,45
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Cash Loan,Cash loan outstanding,21753
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Land,376616
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Building,309377
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Livestock & Poultry,626
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Farm Business equipment,34
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Non-Farm Business equipment,137
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Transport equipment,31677
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Deposits etc,52789
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Loan Receivable,Cash & Kind,8
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Cash Loan,Cash loan outstanding,50394
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Land,575172
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Building,416073
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Livestock & Poultry,1709
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Farm Business equipment,22
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Non-Farm Business equipment,1223
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Transport equipment,67797
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Share etc,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Deposits etc,128065
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Loan Receivable,Cash & Kind,0
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Cash Loan,Cash loan outstanding,53050
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Land,1150327
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Building,643262
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Livestock & Poultry,1090
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Farm Business equipment,242
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Non-Farm Business equipment,3851
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Transport equipment,19067
India,Haryana,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Share etc,683
